"ItemCode","Barcode","ItemDescription","Category","ItemCategory","UnitOfMeasure","SellingPrice","CostPrice","IsRetail"
"YCC-XPS-EAC","30815.0","Xmas Poinsettia Star Ribbon","miscellaneous","external","ea","","0.00","False"
"YCC-XSS-EAC","30834.0","Xmas stickers scroll","consumables","external","meter","","0.00","True"
"YCK-BAN-MX1","30748.0","Sub-Banana Cake","sub recipe","internal","kg","","0.00","False"
"YCK-FRC-MX1","30529.0","Sub Batter Christmas Windsor Plain","sub recipe","internal","kg","","0.00","False"
"YCL-BAG-EAC","30048.0","Bag Black Refuse HD","packaging","external","ea","","0.77","False"
"YCL-BLD-LTR","","Black Dip","consumables","external","lt","","22.00","True"
"YCL-BLE-EAC","30049.0","Bleach 5L","consumables","external","lt","","6.33","True"
"YCL-BRE-250G","","Detergent Brewtool 250G","consumables","external","kg","0.00","0.00","True"
"YCL-CEM-KGR","","Clenzo Espresso Cleaning Detergent","consumables","external","kg","0.00","0.00","True"
"YCL-DIS-EAC","30051.0","Dish Washing Liquid 25L","consumables","external","lt","0.00","0.00","True"
"YCL-DOO-EAC","","Doom","consumables","external","ea","0.00","0.00","True"
"YCL-EMP-EAC","30052.0","Empty Boxes","packaging","external","ea","","22.00","False"
"YCL-FAS-LTR","","Fat Solves","consumables","external","lt","","0.00","True"
"YCL-FLO-EAC","30053.0","Floor Cleaner Lav","consumables","external","lt","","7.30","True"
"YCL-HHG-EAC","30814.0","Household Gloves","consumables","external","ea","","0.00","True"
"YCL-HHH-EAC","30054.0","Handy Household 5l","consumables","external","lt","","6.18","True"
"YCL-MRM-EAC","30819.0","Mr min","consumables","external","ea","","0.00","True"
"YCL-OVC-EAC","30055.0","Oven Cleaner","consumables","external","lt","","10.00","True"
"YCL-POT-EAC","30056.0","Pot Scourers","consumables","external","ea","","0.00","True"
"YCL-SAN-500","","Hand Sanitiser 500ml","consumables","external","lt","","32.00","True"
"YCL-SCC-KGR","","Speciality Cleaning Chemicals -Machine Cleaner 900","consumables","external","lt","","0.00","True"
"YCL-SLW-EAC","30640.0","Steel Wool","consumables","external","ea","","0.00","True"
"YCL-SPO-EAC","30057.0","Sponges","ingredient","external","ea","","24.87","False"
"YCL-UCD-900G","","Urnex Cafiza2 Detergent","consumables","external","kg","","188.00","True"
"YDO-BIS-MX1","30463.0","Sub Dough-Biscuit","sub recipe","internal","kg","","0.00","False"
"YDO-BRB-MX1","30413.0","Sub Dough Brown Bread","sub recipe","internal","kg","","0.00","False"
"YDO-BUN-MX1","","Sub Dough - Buns","sub recipe","internal","kg","","0.00","False"
"YDO-CRO-MX1","","Sub dough Croissants","sub recipe","internal","kg","","0.00","False"
"YDO-CUC-MX1","30794.0","Sub Dough - Butter Biscuits","sub recipe","internal","kg","","0.00","False"
"YDO-DAN-MX1","30451.0","Sub Dough -Danish","sub recipe","internal","kg","","0.00","False"
"YDO-DOU-MX1","30453.0","Sub Dough-Doughnut","sub recipe","internal","kg","","0.00","False"
"YDO-M3M-MX1","30464.0","Sub Dough Melting Moment Round 60g","sub recipe","internal","kg","","0.00","False"
"YDO-MML-MX1","","Sub Dough Melting Moments Long 95g","sub recipe","internal","kg","","0.00","False"
"YDO-NAA-MX1","30449.0","Sub Dough - Naan","sub recipe","internal","kg","","0.00","False"
"YDO-ROL-MX1","30450.0","Sub Dough - Rolls","sub recipe","internal","kg","","0.00","False"
"YDP-CHD-MX1","30401.0","Sub Lamington -Dip Chocolate","sub recipe","internal","kg","","0.00","False"
"YDP-LAM-MX3","30402.0","Sub Raspberry Lamington - Dip","sub recipe","internal","kg","","0.00","False"
"YDP-SNO-MX1","30403.0","Sub Snowball Dip","sub recipe","internal","kg","","0.00","False"
"YEG-SNO-MX1","30767.0","Sub Snowball Eggless","sub recipe","internal","kg","","0.00","False"
"YFC-FRC-MX1","30366.0","Sub Fresh Cream","sub recipe","internal","kg","","0.00","False"
"YFI-BOG-MX1","30391.0","Sub Chocolate Ganache","sub recipe","internal","kg","","0.00","False"
"YFI-BOM-MX1","30409.0","Sub Choc Mousse Bar One","sub recipe","internal","kg","","0.00","False"
"YFI-CCC-KGR","","Sub Choc Cream Cheese","sub recipe","internal","kg","","0.00","False"
"YFI-CUS-MX1","30406.0","Sub Custard Filing","sub recipe","internal","kg","","0.00","False"
"YFI-FEM-MX1","","sub choc mousse ferrero","sub recipe","internal","kg","","0.00","False"
"YFI-MIL-MX1","30408.0","Sub Milk Tart Filling","sub recipe","internal","kg","","0.00","False"
"YFI-MOU-MX1","","Sub Mousse Mix","sub recipe","internal","kg","","0.00","False"
"YFI-SQF-MX1","30405.0","Sub Currant Square Filling","sub recipe","internal","kg","","0.00","False"
"YFI-STJ-MX1","30410.0","Sub Strawberry Jam Filling","sub recipe","internal","kg","","0.00","False"
"YFI-TIR-MX1","30411.0","Sub Tiramisu","sub recipe","internal","kg","","0.00","False"
"YGA-19K-EAC","30061.0","Gas 19kg","consumables","external","kg","","485.57","True"
"YGA-AFS-EAC","","Air Filled Stand 1550x500","miscellenous","external","ea","","639.00","False"
"YGA-FIR-EAC","30799.0","Fire Extinguisher","equipment","external","ea","","0.00","True"
"YPA-ECL-MX1","30457.0","Sub Batter Eclairs","sub recipe","internal","kg","","0.00","False"
"YPA-PUF-MX1","30459.0","Sub Pastry-Puff","sub recipe","internal","kg","","0.00","False"
"YPA-SWE-MX1","30461.0","Sub Sweet Paste","sub recipe","internal","kg","","0.00","False"
"YPI-PIC-MX1","30646.0","Sub Picture","sub recipe","internal","kg","","0.00","False"
"YRO-COR-M12","30649.0","Sub Cocktail Rolls 12s","sub recipe","internal","kg","","0.00","False"
"YSP-BSC-MX1","","Sub- Pie Bottom Short Crust Pastry","sub recipe","internal","kg","","0.00","False"
"YSP-SCM-MX1","","Sub- Chicken & Mushroom Pie Filling","sub recipe","internal","kg","","0.00","False"
"YSP-SHE-MX1","30389.0","Sub Bar One Sponge - Sheets","sub recipe","internal","kg","","0.00","False"
"YSP-SMC-MX1","","Sub- Mutton Curry Pie Filling","sub recipe","internal","kg","","0.00","False"
"YSP-SVP-MX1","","Sub- Veg Curry Pie Filling","sub recipe","internal","kg","","0.00","False"
"YSP-TRI-MX1","30355.0","Sub -Sponge Trifle","sub recipe","internal","kg","","0.00","False"
"YST-A4P-EAC","30066.0","A4 PAPER","consumables","external","ea","","0.00","True"
"YST-ABR-EAC","30745.0","Absa Rolls","consumables","external","ea","","0.00","True"
"YST-BAT-EAC","30837.0","Battery","consumables","external","ea","","0.00","True"
"YST-BCI-EAC","","New Birthday Cake Invoices","consumables","external","ea","","0.00","True"
"YST-BCO-EAC","30069.0","book cover","consumables","external","ea","0.00","0.00","True"
"YST-BRO-EAC","30632.0","Brother Toner Cart.7225N","consumables","external","ea","","0.00","True"
"YST-BTI-EAC","30070.0","Books Tax Invoice","consumables","external","ea","0.00","0.00","True"
"YST-BTP-EAC","30840.0","Black Tape","consumables","external","ea","","0.00","True"
"YST-DIW-EAC","30782.0","Diwali Invoice Books","consumables","external","ea","0.00","0.00","True"
"YST-DPL-EAC","","Diwali Cake Box Plates","packaging","external","ea","","0.00","False"
"YST-ERC-EAC","","Epson Ribbon Cartridge","consumables","external","ea","","0.00","True"
"YST-EXE-EAC","30065.0","A4 exercise book","consumables","external","ea","","0.00","True"
"YST-HCB-EAC","30732.0","Hard cover book","consumables","external","ea","0.00","0.00","True"
"YST-HLS-EAC","30843.0","High lighters","consumables","external","ea","","0.00","True"
"YST-LMP-EAC","30797.0","Laminating Plastic","consumables","external","ea","","0.00","True"
"YST-LPS-EAC","30074.0","Laser Payslips","consumables","external","ea","","0.00","True"
"YST-PFL-EAC","30075.0","paper file","consumables","external","ea","","0.00","True"
"YST-PRI-EAC","30750.0","Pritt","consumables","external","ea","","0.00","True"
"YST-SQA-PAC","30078.0","square white paper","consumables","external","ea","","0.00","True"
"YST-STA-BOX","30079.0","Staples rexel no .56","consumables","external","ea","","0.00","True"
"YST-TAP-EAC","30728.0","tape","consumables","external","ea","","0.00","True"
"YST-TIL-EAC","30687.0","Till Rolls","consumables","external","ea","","388.33","True"
"YST-TIP-EAC","30860.0","Tipex","consumables","external","ea","","0.00","True"
"YST-TRL-EAC","30059.0","toilet roll","consumables","external","ea","","7.57","True"
"YST-WGE-EAC","30733.0","Wage Envelope","packaging","external","ea","","0.00","False"
"YTB-MIL-MX1","30510.0","Sub Milk Tart Base Large","sub recipe","internal","kg","","0.00","False"
"YTB-MIS-MX1","30512.0","Sub Milk Tart Base Small","sub recipe","internal","kg","","0.00","False"
"YTB-NOB-EAC","","Sub No Bake Cake","sub recipe","internal","kg","","0.00","False"
"YTO-BEL-MX1","30418.0","Sub Belgica Tart Topping","sub recipe","internal","kg","0.00","0.00","False"
"YTO-BLC-MX1","30508.0","Sub Belgica Crumbs","subrecipe","internal","kg","","0.00","False"
"YTO-BOF-KGR","","Sub Bar One Filling","sub recipe","internal","kg","","0.00","False"
"YTO-BOG-KGR","","Sub- Bar One Ganache","sub recipe","internal","kg","","0.00","False"
"YTO-BUC-MX1","30398.0","Sub Buttercream Chocolate","sub recipe","internal","kg","","0.00","False"
"YTO-BUW-MX1","30357.0","Sub Buttercream- White","sub recipe","internal","kg","","0.00","False"
"YTO-BUY-MX1","30400.0","Sub Buttercream Yellow","sub recipe","internal","kg","","0.00","False"
"YTO-FOC-MX1","30412.0","Sub Fondant Chocolate","sub recipe","internal","kg","","0.00","False"
"YTO-NAA-MX1","30375.0","Sub Naan topping","sub recipe","internal","kg","","0.00","False"
"YTO-SNO-MX1","30419.0","Sub Snowball Coconut Topping","sub recipe","internal","kg","","0.00","False"
"YTO-SUS-MX1","30417.0","Sub Sugar Syrup","sub recipe","internal","kg","","0.00","False"
"YTO-SUW-MX1","30416.0","Sub Glaze Sugar Water","sub recipe","internal","kg","","0.00","False"
"YTO-WFI-MX1","30539.0","Sub - White Fondant Icing","sub recipe","internal","kg","","0.00","False"
"YUT-CDW-EAC","","Cutter Dough Wheel Divider","equipment","external","ea","","0.00","True"
"YUT-GRU-EAC","30654.0","Grunter Knife","consumables","external","ea","","276.71","True"
"YUT-PIP-EAC","30594.0","Piping Bag No 5","consumables","external","ea","","153.70","True"
"YUT-SCA-EAC","30652.0","Scale Electronic","equipment","external","ea","","0.00","True"
"YUT-WHI-EAC","","Whisks 350mm","equipment","external","ea","","137.20","True"
"ZBX-16B-EAC","30246.0","16 box","packaging","external","ea","0.00","0.00","False"
"ZBX-883-EAC","30739.0","8*8*3","packaging","external","ea","0.00","0.00","False"
"ZBX-884-EAC","30738.0","8*8*4","packaging","external","ea","","3.14","False"
"ZBX-MUFF-EACH","","Muffin Box Rose Design","packaging","external","ea","0.00","0.00","False"
"ZDB- FIC-EAC","","Genus Eco 30 Flying Insect Catcher","pest control","external","ea","","0.00","False"
"ZDB-351-EAC","","L 351 Domes","packaging","external","ea","","0.09","False"
"ZDB-38B-EAC","","38F Black Tray","packaging","external","ea","0.00","0.00","False"
"ZDB-38C-EAC","","38F Lid","packaging","external","ea","0.00","0.00","False"
"ZDB-38F-EAC","","38F Black Tray","packaging","external","ea","0.00","0.00","False"
"ZDB-S31-EAC","30281.0","Lids 300 Biscuit S312","packaging","external","ea","0.00","0.00","False"
"ZDB-SDL-EAC","","Square Desert Lid","packaging","external","ea","0.00","0.00","False"
"ZDB-SDT-EAC","","GLUTEN FREE COFFEE CAKE TUB","exotic","internal","ea","0.00","0.00","True"
"ZDO-DOY-EAC","30320.0","Doyley Round 240mm","packaging","external","ea","","1.11","False"
"ZFO-10-EAC","30501.0","KR 10","packaging","external","ea","","9.44","False"
"ZFO-14-EAC","30321.0","KR14","packaging","external","ea","","10.74","False"
"ZFO-16-EAC","30322.0","KR16","packaging","external","ea","","14.62","False"
"ZFO-18-EAC","30323.0","KR18","packaging","external","ea","","18.75","False"
"ZFO-1M5-EAC","","KS 1MX500","packaging","external","ea","","118.75","False"
"ZFO-20-EAC","30324.0","KR20","packaging","external","ea","","20.17","False"
"ZFO-20R-EAC","30742.0","20 Round Board","packaging","external","ea","","0.00","False"
"ZFO-500-EAC","30251.0","BOX 1M*500MM*6","packaging","external","ea","0.00","0.00","False"
"ZFO-NR1-EAC","30584.0","NR 10","packaging","external","ea","","5.82","False"
"ZFO-NR2-EAC","30585.0","NR 12","packaging","external","ea","","9.01","False"
"ZFO-NS1-EAC","30329.0","NS 10","packaging","external","ea","","5.48","False"
"ZFO-NS2-EAC","30330.0","NS12","packaging","external","ea","","7.60","False"
"ZFO-S16-EAC","30325.0","KS16","packaging","external","ea","","14.98","False"
"ZFO-S18-EAC","30326.0","KS18","packaging","external","ea","","19.02","False"
"ZFO-S20-EAC","30328.0","KS20","packaging","external","ea","","21.14","False"
"ZFO-T14-EAC","30331.0","NS14","packaging","external","ea","","9.05","False"
"ZFO-TN6-EAC","30617.0","NR 6","packaging","external","ea","","9.98","False"
"ZFO-TN8-EAC","30332.0","NS8","packaging","external","ea","","4.60","False"
"ZLA- REA-EAC","","Label Real Butter","packaging","external","ea","","0.00","False"
"ZLA-ALA-50MM","","Oven Delights logo labels 50mmx40mm","packaging","external","ea","","0.00","False"
"ZLA-LAB-EAC","30333.0","Label 40x46 B/white Label","packaging","external","ea","","0.07","False"
"ZLA-LKI-EACH","","Label White Keep In Fridge","packaging","external","ea","","0.04","False"
"ZLA-LPL-EAC","","Label For Platter Domes","packaging","external","ea","","0.00","False"
"ZLA-OLA-EAC","","Label Oven Delights Logo 50x50mm","packaging","external","ea","","0.00","False"
"ZLA-PLA-EAC","","Label Plates logo 50x50mm","packaging","external","ea","","0.00","False"
"ZLA-PLL-EAC","","Label for Platters Assorted Flavours","packaging","external","ea","","0.00","False"
"ZLA-WLB-EACH","","Label 40x29 White Label","packaging","external","ea","","0.09","False"
"ZPA- SSW-EAC","","Stirrer Sticks Wooden","consumables","external","ea","","0.12","True"
"ZPA-CDA-EAC","","4 Cup Drinkaway Carrier P2106","packaging","external","ea","","0.15","False"
"ZPA-CDC-EAC","","2 Cup Drinkaway Carrier P2105","packaging","external","ea","","0.10","False"
"ZPA-DWK-250ML","","250ml Double Wall Kraft Cup","packaging","external","ea","","1.48","False"
"ZPA-DWK-350ML","","350ml Double Wall Kraft Cup","packaging","external","ea","","1.74","False"
"ZPA-GRE-EAC","30302.0","Grease Proof 2(200*170)","packaging","external","ea","","0.16","False"
"ZPA-RSL-250ML","","250ml Ripple Sip Lid","packaging","external","ea","","0.47","False"
"ZPA-RSL-350ML","","350ml Ripple Sip Lid","packaging","external","ea","","0.57","False"
"ZPA-SER-BOX","30315.0","Servittes 200x300","consumables","external","ea","","2.23","True"
"ZPA-SSW-EAC","","Stirrer Sticks Wooden","consumables","external","ea","","0.12","True"
"ZPA-WHP-100ML","","100ml White Hot Paper Cup","packaging","external","ea","0.00","0.00","False"
"ZPL-70M-EAC","30284.0","Plastic Lids Clear 70mm","packaging","external","ea","0.00","0.00","False"
"ZPL-DES-EAC","30274.0","Desert Spoons","consumables","external","ea","","0.33","True"
"ZPL-F70-EAC","30279.0","F70 BISCUIT CONTAINER","packaging","external","ea","","0.00","False"
"ZPL-STR-BOX","30317.0","Wrapped Straws","consumables","external","ea","","0.18","True"
"ZPL-TRO-EAC","30316.0","Trolley Cover","consumables","external","ea","","70.26","True"
"ZPL-WSS--BOX","","Wrapped Smoothie Straw","consumables","external","ea","","0.00","True"
